,lat,long,class,text,time,scale
0,-43.901673,172.361529,D,1,1,2.0
1,-43.740482,112.921114,D,1,1,2.0
2,-43.014123,147.13366,D,1,1,2.0
3,-41.362455,174.613267,D,1,1,2.0
4,-38.789293,-72.82102,D,1,1,2.0
5,-38.433859,144.593742,D,12,12,6.928203230275509
6,-38.359426,144.280124,D,1,1,2.0
7,-37.292621,174.161834,D,6,6,4.898979485566356
8,-36.457014,145.338537,D,1,1,2.0
9,-36.115989,146.873234,D,1,1,2.0
10,-35.48026,148.995922,D,2,2,2.8284271247461903
11,-35.411102,150.424182,D,1,1,2.0
12,-35.34897,138.44213,D,2,2,2.8284271247461903
13,-34.980163,-58.491052,D,1,1,2.0
14,-34.834247,16.447593,D,1,1,2.0
15,-34.674453,-58.531792,D,1,1,2.0
16,-34.518913,-58.977471,D,1,1,2.0
17,-34.384297,-62.889222,D,1,1,2.0
18,-34.35839,18.318033,D,1,1,2.0
19,-34.118347,150.520929,D,16,16,8.0
20,-33.941223,18.589352,D,1,1,2.0
21,-33.781474,-62.012068,D,1,1,2.0
22,-33.751051,-73.991482,D,1,1,2.0
23,-33.749159,151.180256,D,1,1,2.0
24,-33.571733,-70.930215,D,1,1,2.0
25,-33.486182,-70.608694,D,1,1,2.0
26,-33.449973,-70.637692,D,1,1,2.0
27,-33.409388,-70.615011,D,1,1,2.0
28,-33.213554,-80.114855,D,1,1,2.0
29,-33.120457,151.555002,D,1,1,2.0
30,-33.033993,-60.781306,D,1,1,2.0
31,-32.784917,151.548642,D,2,2,2.8284271247461903
32,-32.675715,115.617614,D,4,4,4.0
33,-31.814193,-60.573516,D,1,1,2.0
34,-30.396285,-71.075165,D,1,1,2.0
35,-30.268807,-51.306148,D,1,1,2.0
36,-30.13522,-71.345398,D,1,1,2.0
37,-28.876309,153.519619,D,1,1,2.0
38,-27.838936,-48.610313,D,4,4,4.0
39,-27.767441,152.668523,D,6,6,4.898979485566356
40,-27.061288,-48.677489,D,1,1,2.0
41,-26.386713,28.171303,D,1,1,2.0
42,-26.057257,28.014076,D,1,1,2.0
43,-25.984291,-57.81535,D,1,1,2.0
44,-25.402127,-70.628327,D,1,1,2.0
45,-24.008814,-46.826039,D,3,3,3.4641016151377544
46,-23.853841,-51.324349,D,1,1,2.0
47,-23.687677,-46.91803,D,1,1,2.0
48,-23.574594,-46.368885,D,1,1,2.0
49,-23.225,-47.304806,D,1,1,2.0
50,-23.08302,-43.795449,D,6,6,4.898979485566356
51,-23.024591,-43.022429,D,2,2,2.8284271247461903
52,-22.71169,158.197632,D,1,1,2.0
53,-22.700948,-43.839859,D,1,1,2.0
54,-22.439321,-42.266219,D,1,1,2.0
55,-20.260618,28.389269,D,1,1,2.0
56,-20.059816,-44.062789,D,3,3,3.4641016151377544
57,-19.75093752,132.64366507,D,1,1,2.0
58,-18.349728,-81.328148,D,2,2,2.8284271247461903
59,-16.052405,-48.285982,D,1,1,2.0
60,-14.069294,-172.803248,D,2,2,2.8284271247461903
61,-12.18668,-55.747552,D,1,1,2.0
62,-11.144822,-37.168411,D,3,3,3.4641016151377544
63,-10.362853,-40.413393,D,1,1,2.0
64,-9.92828333,63.05649629,D,1,1,2.0
65,-6.902598,107.59743,D,1,1,2.0
66,-6.24152,106.817351,D,1,1,2.0
67,-4.227073,-81.728111,D,1,1,2.0
68,-4.05331,8.615445,D,1,1,2.0
69,-3.221228,-60.802071,D,1,1,2.0
70,-1.389053,36.664573,D,1,1,2.0
71,2.111471,-54.59649,D,1,1,2.0
72,2.868785,101.718035,D,1,1,2.0
73,3.717432,-74.483289,D,7,7,5.291502622129181
74,4.003331,114.05514,D,1,1,2.0
75,4.197406,2.665436,D,1,1,2.0
76,4.361655,-8.601243,D,1,1,2.0
77,4.971114,7.861911,D,3,3,3.4641016151377544
78,5.51713,-0.347025,D,1,1,2.0
79,6.370388,2.706304,D,1,1,2.0
80,6.482676,3.198942,D,1,1,2.0
81,7.20386,-83.051445,D,1,1,2.0
82,8.037993,-85.304459,D,1,1,2.0
83,8.241228,-76.242962,D,1,1,2.0
84,10.042419,-61.930542,D,3,3,3.4641016151377544
85,10.084247,-75.7964,D,1,1,2.0
86,10.259475,123.764738,D,1,1,2.0
87,10.596424,-66.869142,D,1,1,2.0
88,10.869528,-74.925765,D,1,1,2.0
89,11.978062,-69.16291,D,1,1,2.0
90,11.98715,-61.80292,D,1,1,2.0
91,12.53257,-61.460928,D,1,1,2.0
92,13.044133,-59.650608,D,1,1,2.0
93,13.182335,-179.231086,D,8,8,5.656854249492381
94,14.513482,120.99888,D,1,1,2.0
95,14.531918,-118.403857,D,3,3,3.4641016151377544
96,15.777494,120.834415,D,1,1,2.0
97,15.925836,77.14582,D,1,1,2.0
98,16.006029,120.298416,D,1,1,2.0
99,16.932155,-62.348502,D,2,2,2.8284271247461903
100,17.705786,-78.368878,D,4,4,4.0
101,17.799153,-96.311441,D,1,1,2.0
102,18.021426,-74.479824,D,2,2,2.8284271247461903
103,18.054479,73.499413,D,1,1,2.0
104,18.120534,-67.156402,D,2,2,2.8284271247461903
105,18.132653,-66.228916,D,1,1,2.0
106,18.241203,-66.314136,D,1,1,2.0
107,18.280103,73.624695,D,1,1,2.0
108,18.311588,-64.903687,D,1,1,2.0
109,18.348902,-66.13753,D,1,1,2.0
110,18.377677,-65.96771,D,1,1,2.0
111,18.394575,-66.069081,D,1,1,2.0
112,18.424798,-69.996319,D,1,1,2.0
113,18.83765,-98.289206,D,1,1,2.0
114,18.845343,72.74484,D,2,2,2.8284271247461903
115,18.86546,-178.443593,D,3,3,3.4641016151377544
116,18.986727,72.958588,D,1,1,2.0
117,19.076393,-99.782579,D,1,1,2.0
118,19.087511,-99.315748,D,2,2,2.8284271247461903
119,19.206011,-99.497493,D,1,1,2.0
120,19.232228,-99.324375,D,3,3,3.4641016151377544
121,19.232313,-99.364536,D,1,1,2.0
122,19.305971,-99.404165,D,1,1,2.0
123,19.357102,-99.191996,D,1,1,2.0
124,19.386371,-99.259495,D,2,2,2.8284271247461903
125,19.399835,-99.18435,D,1,1,2.0
126,19.404352,-99.128294,D,1,1,2.0
127,19.51799,-99.330259,D,1,1,2.0
128,19.589845,-99.127265,D,1,1,2.0
129,20.50317,-100.596343,D,2,2,2.8284271247461903
130,20.600585,-103.408633,D,1,1,2.0
131,20.734206,-87.322724,D,1,1,2.0
132,20.896414,-156.393558,D,1,1,2.0
133,21.352946,-157.765901,D,1,1,2.0
134,21.408367,-157.826522,D,1,1,2.0
135,22.146512,113.81813,D,2,2,2.8284271247461903
136,22.212044,86.067565,D,1,1,2.0
137,22.314039,114.130253,D,1,1,2.0
138,22.492584,88.390681,D,1,1,2.0
139,22.626139,51.293874,D,1,1,2.0
140,22.871889,-110.119479,D,1,1,2.0
141,24.396308,-87.634643,D,65,65,16.1245154965971
142,24.618253,54.893973,D,1,1,2.0
143,24.793821,-103.511379,D,1,1,2.0
144,24.960508,121.457132,D,1,1,2.0
145,25.480538,-100.421037,D,1,1,2.0
146,25.627038,-80.297165,D,1,1,2.0
147,25.628844,-80.389344,D,2,2,2.8284271247461903
148,25.70904,-80.321683,D,11,11,6.6332495807108
149,25.726759,-80.498029,D,1,1,2.0
150,25.761172,-80.386249,D,1,1,2.0
151,25.761308,-80.147162,D,6,6,4.898979485566356
152,25.780974,-80.41729,D,2,2,2.8284271247461903
153,25.801893,-80.321889,D,1,1,2.0
154,25.806057,-80.356354,D,2,2,2.8284271247461903
155,25.830731,-80.258078,D,1,1,2.0
156,25.837092,-106.645646,D,25,25,10.0
157,25.858723,-97.580085,D,1,1,2.0
158,25.872141,-80.132539,D,1,1,2.0
159,25.880982,-80.227398,D,1,1,2.0
160,25.897971,-80.351414,D,1,1,2.0
161,25.914146,-80.208932,D,1,1,2.0
162,25.925182,-80.294772,D,1,1,2.0
163,25.947387,-80.199715,D,1,1,2.0
164,25.972852,-80.207047,D,2,2,2.8284271247461903
165,25.992486,-80.442683,D,2,2,2.8284271247461903
166,26.029537,-80.369507,D,2,2,2.8284271247461903
167,26.062031,-80.442024,D,1,1,2.0
168,26.080935,-80.20811,D,5,5,4.47213595499958
169,26.093538,-81.817216,D,1,1,2.0
170,26.119383,-80.363112,D,2,2,2.8284271247461903
171,26.143437,-98.295824,D,1,1,2.0
172,26.145371,49.767465,D,1,1,2.0
173,26.155046,-98.363219,D,1,1,2.0
174,26.177178,80.125067,D,1,1,2.0
175,26.195412,-80.244338,D,1,1,2.0
176,26.206136,-80.195561,D,3,3,3.4641016151377544
177,26.210625,-80.23409,D,1,1,2.0
178,26.213436,-80.203196,D,3,3,3.4641016151377544
179,26.228692,-80.297884,D,1,1,2.0
180,26.274467,-80.170343,D,1,1,2.0
181,26.316205,-81.878279,D,3,3,3.4641016151377544
182,26.320692,-80.203991,D,8,8,5.656854249492381
183,26.420813,-80.13094,D,2,2,2.8284271247461903
184,26.452722,-81.845887,D,1,1,2.0
185,26.476484,-80.173447,D,2,2,2.8284271247461903
186,26.513337,-81.759179,D,2,2,2.8284271247461903
187,26.531814,-82.069567,D,3,3,3.4641016151377544
188,26.569606,-80.105173,D,1,1,2.0
189,26.644671,-80.2006,D,3,3,3.4641016151377544
190,26.665515,-80.257234,D,1,1,2.0
191,26.70091,-81.723699,D,1,1,2.0
192,26.785413,-80.177251,D,1,1,2.0
193,26.803535,-80.082042,D,1,1,2.0
194,26.879058,-80.177525,D,1,1,2.0
195,27.111576,-80.237333,D,1,1,2.0
196,27.20569,-80.457446,D,1,1,2.0
197,27.280771,-82.448521,D,1,1,2.0
198,27.293114,-82.588866,D,3,3,3.4641016151377544
199,27.34519,-82.54496,D,1,1,2.0
200,27.38832,-82.50572,D,1,1,2.0
201,27.389031,-82.579053,D,2,2,2.8284271247461903
202,27.456386,-81.49963,D,1,1,2.0
203,27.512939,-80.414581,D,1,1,2.0
204,27.578509,-97.662618,D,2,2,2.8284271247461903
205,27.694323,-82.758209,D,8,8,5.656854249492381
206,27.730365,-80.5505,D,1,1,2.0
207,27.738608,-82.783299,D,1,1,2.0
208,27.821353,-82.620093,D,13,13,7.211102550927978
209,27.824633,-82.752428,D,1,1,2.0
210,27.829894,-82.244556,D,1,1,2.0
211,27.856937,-82.63717,D,1,1,2.0
212,27.865251,-82.849182,D,1,1,2.0
213,27.893711,-82.700955,D,1,1,2.0
214,27.930926,-82.267905,D,1,1,2.0
215,27.939559,-81.770135,D,1,1,2.0
216,27.968692,-82.042715,D,1,1,2.0
217,28.011287,-82.40189,D,3,3,3.4641016151377544
218,28.033407,-82.543989,D,2,2,2.8284271247461903
219,28.03509,-80.706074,D,2,2,2.8284271247461903
220,28.038662,-82.648577,D,1,1,2.0
221,28.048627,-82.786128,D,1,1,2.0
222,28.054599,-82.506967,D,1,1,2.0
223,28.061951,-81.520362,D,1,1,2.0
224,28.06986896,-82.58712454,D,1,1,2.0
225,28.090958,-82.502573,D,1,1,2.0
226,28.142537,-80.731463,D,1,1,2.0
227,28.228442,-112.615459,D,1,1,2.0
228,28.251311,-82.520132,D,1,1,2.0
229,28.263172,-82.744399,D,1,1,2.0
230,28.299909,-82.733975,D,1,1,2.0
231,28.347874,-81.388834,D,1,1,2.0
232,28.388218,-81.507905,D,22,22,9.38083151964686
233,28.397657,76.84252,D,1,1,2.0
234,28.420712,-81.508635,D,2,2,2.8284271247461903
235,28.424587,-81.611279,D,3,3,3.4641016151377544
236,28.433671,-82.639883,D,1,1,2.0
237,28.480434,-81.351673,D,1,1,2.0
238,28.489488,-81.244501,D,2,2,2.8284271247461903
239,28.49675,-81.625844,D,1,1,2.0
240,28.510068,-81.276412,D,1,1,2.0
241,28.515824,-81.310707,D,1,1,2.0
242,28.56471,-81.224485,D,2,2,2.8284271247461903
243,28.631053,-81.53958,D,1,1,2.0
244,28.680049,-81.459681,D,1,1,2.0
245,28.709293,-97.045657,D,1,1,2.0
246,28.726142,-81.373433,D,1,1,2.0
247,28.738984,-81.347775,D,2,2,2.8284271247461903
248,28.84511,-81.285896,D,1,1,2.0
249,28.855128,-94.043628,D,1,1,2.0
250,28.904041,-82.476559,D,1,1,2.0
251,28.962902,-82.293902,D,4,4,4.0
252,29.027688,-81.078928,D,1,1,2.0
253,29.115435,-98.179363,D,1,1,2.0
254,29.141956,-98.778559,D,17,17,8.246211251235321
255,29.223473,-81.166062,D,1,1,2.0
256,29.239602,-94.880809,D,1,1,2.0
257,29.321673,48.000219,D,1,1,2.0
258,29.33728,-95.049499,D,1,1,2.0
259,29.438994,-95.178987,D,4,4,4.0
260,29.482424,-95.835024,D,2,2,2.8284271247461903
261,29.506247,-95.586805,D,1,1,2.0
262,29.507337,-95.505362,D,1,1,2.0
263,29.522325,-95.823268,D,41,41,12.806248474865697
264,29.535478,-95.74722,D,1,1,2.0
265,29.543372,-95.686106,D,3,3,3.4641016151377544
266,29.600496,-82.421473,D,7,7,5.291502622129181
267,29.64897,-95.71547,D,1,1,2.0
268,29.663671,-95.14691,D,3,3,3.4641016151377544
269,29.676113,-95.846367,D,5,5,4.47213595499958
270,29.739305,-82.517885,D,1,1,2.0
271,29.823923,-94.053284,D,2,2,2.8284271247461903
272,29.840708,-97.993537,D,1,1,2.0
273,29.853716,-90.139232,D,1,1,2.0
274,29.87235,-95.620555,D,1,1,2.0
275,29.878501,-90.043765,D,1,1,2.0
276,29.889574,-90.137908,D,9,9,6.0
277,30.011444,-95.43718,D,1,1,2.0
278,30.041009,-81.748593,D,3,3,3.4641016151377544
279,30.058559,-97.877229,D,1,1,2.0
280,30.066754,-95.662144,D,1,1,2.0
281,30.076095,-95.452477,D,2,2,2.8284271247461903
282,30.10764,-95.661376,D,1,1,2.0
283,30.115566,-85.605722,D,1,1,2.0
284,30.115967,-92.158649,D,2,2,2.8284271247461903
285,30.127892,-97.928935,D,29,29,10.770329614269007
286,30.134176,-85.737225,D,1,1,2.0
287,30.144425,-88.473228,D,7,7,5.291502622129181
288,30.146096,-91.655009,D,11,11,6.6332495807108
289,30.180914,-92.181476,D,1,1,2.0
290,30.198393,-85.680097,D,1,1,2.0
291,30.223134,-91.020795,D,1,1,2.0
292,30.24363,-97.784472,D,1,1,2.0
293,30.283043,-92.097811,D,1,1,2.0
294,30.28664,-81.630148,D,1,1,2.0
295,30.33906592,46.01077874,D,1,1,2.0
296,30.348341,-90.154712,D,1,1,2.0
297,30.351774,-89.137059,D,1,1,2.0
298,30.354161,-91.218994,D,2,2,2.8284271247461903
299,30.355644,-85.605166,D,56,56,14.966629547095765
300,30.365093,-84.386548,D,8,8,5.656854249492381
301,30.367273,-87.136336,D,2,2,2.8284271247461903
302,30.37865,-86.515771,D,1,1,2.0
303,30.381439,-81.831217,D,1,1,2.0
304,30.386899,-89.001504,D,2,2,2.8284271247461903
305,30.396707,-90.256583,D,1,1,2.0
306,30.399257,-87.259577,D,1,1,2.0
307,30.419425,-88.84974,D,1,1,2.0
308,30.420118,-97.664611,D,2,2,2.8284271247461903
309,30.424563,-97.697798,D,1,1,2.0
310,30.437965,-87.285468,D,1,1,2.0
311,30.440165,-90.182377,D,1,1,2.0
312,30.445667,-87.285347,D,1,1,2.0
313,30.455536,-97.8817,D,2,2,2.8284271247461903
314,30.468442,-97.755394,D,1,1,2.0
315,30.503417,-87.313476,D,1,1,2.0
316,30.520359,-96.37703,D,2,2,2.8284271247461903
317,30.523874,-88.301598,D,3,3,3.4641016151377544
318,30.609214,-96.439644,D,1,1,2.0
319,30.643296,-95.600652,D,2,2,2.8284271247461903
320,30.778082,-88.157277,D,1,1,2.0
321,30.824052,-90.166062,D,1,1,2.0
322,31.031178,-97.500586,D,1,1,2.0
323,31.130472,-85.515405,D,2,2,2.8284271247461903
324,31.332246,-114.818269,D,6,6,4.898979485566356
325,31.335769,-100.52941,D,1,1,2.0
326,31.377059,-85.700639,D,1,1,2.0
327,31.417053,-83.574733,D,1,1,2.0
328,31.451222,74.267586,D,1,1,2.0
329,31.45507,-97.26899,D,2,2,2.8284271247461903
330,31.620668,-106.634874,D,7,7,5.291502622129181
331,31.654053,-106.233005,D,1,1,2.0
332,31.923379,-102.229316,D,1,1,2.0
333,32.04683,-83.353955,D,25,25,10.0
334,32.049347,-90.331039,D,2,2,2.8284271247461903
335,32.057802,-111.083219,D,7,7,5.291502622129181
336,32.098292,-117.298421,D,2,2,2.8284271247461903
337,32.117745,-81.309894,D,1,1,2.0
338,32.157413,-90.31041,D,1,1,2.0
339,32.183745,-90.176338,D,1,1,2.0
340,32.221406,-95.414773,D,2,2,2.8284271247461903
341,32.24704,-64.88734,D,1,1,2.0
342,32.250309,-110.980121,D,1,1,2.0
343,32.284593,-86.418059,D,4,4,4.0
344,32.321246,-99.835853,D,4,4,4.0
345,32.332455,-93.938883,D,1,1,2.0
346,32.360463,-81.869986,D,2,2,2.8284271247461903
347,32.373847,-85.038673,D,1,1,2.0
348,32.419303,-93.74855,D,1,1,2.0
349,32.426057,-90.205184,D,1,1,2.0
350,32.470102,-97.383285,D,1,1,2.0
351,32.470899,-96.830668,D,1,1,2.0
352,32.471345,-85.160094,D,1,1,2.0
353,32.484371,-96.839528,D,1,1,2.0
354,32.486664,-82.999503,D,1,1,2.0
355,32.495868,-83.728243,D,1,1,2.0
356,32.496312,-92.695547,D,1,1,2.0
357,32.528832,-124.482003,D,20,20,8.94427190999916
358,32.532449,-85.569969,D,1,1,2.0
359,32.53962,-117.282538,D,38,38,12.328828005937952
360,32.541286,-97.028288,D,1,1,2.0
361,32.559599,-96.823367,D,1,1,2.0
362,32.563973,-97.078573,D,3,3,3.4641016151377544
363,32.569477,-97.538285,D,6,6,4.898979485566356
364,32.582128,-117.117116,D,1,1,2.0
365,32.586565,-97.233811,D,7,7,5.291502622129181
366,32.620678,-96.977527,D,27,27,10.392304845413264
367,32.7153,-117.156,D,1,1,2.0
368,32.716432,-97.839791,D,2,2,2.8284271247461903
369,32.720529,-97.065649,D,1,1,2.0
370,32.730647,-115.594987,D,1,1,2.0
371,32.743581,-117.053546,D,1,1,2.0
372,32.766578,-79.922434,D,1,1,2.0
373,32.767506,-117.009833,D,4,4,4.0
374,32.771786,-97.034184,D,6,6,4.898979485566356
375,32.798794,-83.825693,D,2,2,2.8284271247461903
376,32.799254,-96.772328,D,2,2,2.8284271247461903
377,32.81088,-97.15606,D,1,1,2.0
378,32.822102,-97.168665,D,2,2,2.8284271247461903
379,32.829336,-80.15759,D,1,1,2.0
380,32.836523,-96.815054,D,1,1,2.0
381,32.914293,-97.20323,D,1,1,2.0
382,32.927402,-117.084304,D,1,1,2.0
383,32.961647,-80.101267,D,1,1,2.0
384,32.979449,-117.27809,D,1,1,2.0
385,32.981938,-96.596044,D,1,1,2.0
386,32.985088,-97.044681,D,3,3,3.4641016151377544
387,32.997151,-96.85743,D,3,3,3.4641016151377544
388,33.004106,-94.61771,D,7,7,5.291502622129181
389,33.029009,-112.079946,D,1,1,2.0
390,33.066464,-96.736596,D,3,3,3.4641016151377544
391,33.072178,-97.151745,D,1,1,2.0
392,33.081206,-96.937783,D,2,2,2.8284271247461903
393,33.098411,-87.626729,D,5,5,4.47213595499958
394,33.128938,-97.187543,D,5,5,4.47213595499958
395,33.131231,-117.288262,D,3,3,3.4641016151377544
396,33.137357,-96.803319,D,9,9,6.0
397,33.152639,-117.399853,D,1,1,2.0
398,33.203761,-111.972849,D,2,2,2.8284271247461903
399,33.204608,-111.842244,D,5,5,4.47213595499958
400,33.255959,-86.860382,D,2,2,2.8284271247461903
401,33.29026,-112.323914,D,16,16,8.0
402,33.306275,-111.894548,D,8,8,5.656854249492381
403,33.319945,-111.979047,D,2,2,2.8284271247461903
404,33.334025,-86.78045,D,1,1,2.0
405,33.338854,-82.21201,D,4,4,4.0
406,33.359068,-110.77315,D,1,1,2.0
407,33.398161,-86.831239,D,1,1,2.0
408,33.405025,-86.967333,D,3,3,3.4641016151377544
409,33.406706,-88.866974,D,2,2,2.8284271247461903
410,33.417914,-86.713173,D,1,1,2.0
411,33.424993,-94.470422,D,1,1,2.0
412,33.435864,-111.960775,D,8,8,5.656854249492381
413,33.44712,-102.033765,D,7,7,5.291502622129181
414,33.447541,-117.184394,D,1,1,2.0
415,33.456665,-88.45588,D,1,1,2.0
416,33.479096,-82.228501,D,5,5,4.47213595499958
417,33.508162,-112.461589,D,1,1,2.0
418,33.509481,-84.626791,D,1,1,2.0
419,33.521653,-117.274492,D,1,1,2.0
420,33.52676,-85.128063,D,1,1,2.0
421,33.535979,-79.069664,D,1,1,2.0
422,33.563618,-117.958219,D,1,1,2.0
423,33.565085,-112.312571,D,1,1,2.0
424,33.567198,-111.7834,D,2,2,2.8284271247461903
425,33.574834,-86.849366,D,1,1,2.0
426,33.575507,-117.308832,D,1,1,2.0
427,33.579566,-112.46036,D,1,1,2.0
428,33.58767,-84.403047,D,1,1,2.0
429,33.599493,-116.323001,D,1,1,2.0
430,33.606077,-117.86894,D,2,2,2.8284271247461903
431,33.606781,-117.72136,D,1,1,2.0
432,33.615765,-103.002652,D,5,5,4.47213595499958
433,33.617059,-78.991697,D,3,3,3.4641016151377544
434,33.625179,-117.954201,D,2,2,2.8284271247461903
435,33.628991,-118.082615,D,6,6,4.898979485566356
436,33.647503,-84.576827,D,25,25,10.0
437,33.670765,-116.421818,D,2,2,2.8284271247461903
438,33.690331,-84.305711,D,1,1,2.0
439,33.691774,-117.944051,D,2,2,2.8284271247461903
440,33.69418,-117.845301,D,2,2,2.8284271247461903
441,33.704538,-118.668404,D,133,133,23.065125189341593
442,33.712266,-84.309736,D,2,2,2.8284271247461903
443,33.712366,-87.070326,D,1,1,2.0
444,33.720269,-118.043083,D,1,1,2.0
445,33.723095,-118.117365,D,1,1,2.0
446,33.732905,-118.250227,D,7,7,5.291502622129181
447,33.735457,-85.847512,D,1,1,2.0
448,33.737204,-84.290986,D,1,1,2.0
449,33.750938,-84.315827,D,2,2,2.8284271247461903
450,33.751357,-117.039483,D,1,1,2.0
451,33.752879,-84.321948,D,33,33,11.489125293076057
452,33.771232,-84.395235,D,1,1,2.0
453,33.77319,-117.904717,D,2,2,2.8284271247461903
454,33.775633,-84.280759,D,1,1,2.0
455,33.779426,-116.567788,D,1,1,2.0
456,33.780441,-118.394086,D,1,1,2.0
457,33.781057,-118.092825,D,2,2,2.8284271247461903
458,33.788139,-84.561205,D,3,3,3.4641016151377544
459,33.788913,-118.017789,D,4,4,4.0
460,33.800182,-84.251197,D,2,2,2.8284271247461903
461,33.802102,-117.672915,D,4,4,4.0
462,33.806298,-87.313548,D,1,1,2.0
463,33.813655,-111.968536,D,1,1,2.0
464,33.814689,-118.401931,D,1,1,2.0
465,33.820953,-117.536857,D,1,1,2.0
466,33.825123,-84.348581,D,1,1,2.0
467,33.836222,-81.142601,D,2,2,2.8284271247461903
468,33.840719,-84.724541,D,1,1,2.0
469,33.841705,-84.487242,D,2,2,2.8284271247461903
470,33.844012,-5.602876,D,1,1,2.0
471,33.84596,-118.108568,D,1,1,2.0
472,33.85185,-118.409579,D,1,1,2.0
